,AD_Chaikin A/D,AROON_Aroon Down,AROON_Aroon Up,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,BBANDS_Real Lower Band,BBANDS_Real Middle Band,BBANDS_Real Upper Band,CCI_CCI,EMA_EMA,EMA_EMA,EMA_EMA,EMA_EMA,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,MACD_MACD,MACD_MACD_Hist,MACD_MACD_Signal,OBV_OBV,RSI_RSI,RSI_RSI,RSI_RSI,RSI_RSI,STOCH_SlowD,STOCH_SlowK,TIME_SERIES_DAILY_ADJUSTED_open,TIME_SERIES_DAILY_ADJUSTED_high,TIME_SERIES_DAILY_ADJUSTED_low,TIME_SERIES_DAILY_ADJUSTED_close,TIME_SERIES_DAILY_ADJUSTED_adjusted_close,TIME_SERIES_DAILY_ADJUSTED_volume,TIME_SERIES_DAILY_ADJUSTED_dividend_amount,TIME_SERIES_DAILY_ADJUSTED_split_coefficient,stock_symbol
2009-01-13,40516156.0111,28.5714,64.2857,38.0009,42.3865,46.7721,38.6963,43.005,47.3137,37.155,41.4365,45.718,37.7456,42.188,46.6304,-11.2097,58.2333,58.2333,57.0731,58.2909,0.6263,0.1945,0.4317,0.5502,0.2717,0.2785,0.763,0.2279,0.5351,0.769,0.3524,0.4165,32294900.0,48.5988,50.1548,49.9003,52.5678,28.3928,16.6759,43.38,43.62,41.8,42.46,31.9778,6359400,0.0,1.0,BA
2009-01-12,42263243.9231,35.7143,71.4286,37.6238,42.2235,46.8232,38.2865,42.811,47.3355,36.7543,41.2565,45.7587,37.4488,41.997,46.5452,30.7757,58.3919,58.3919,57.2266,58.4407,0.777,0.3939,0.3831,0.6456,0.435,0.2106,0.905,0.4269,0.4781,0.8415,0.5131,0.3284,38654300.0,53.5341,53.6252,55.9103,56.2005,44.7571,26.7784,44.28,44.45,43.19,43.74,32.9418,4989200,0.0,1.0,BA
2009-01-09,42896793.1295,42.8571,78.5714,37.4305,42.05,46.6695,38.2166,42.689,47.1614,36.6564,41.098,45.5396,37.3574,41.8155,46.2736,58.8554,58.5391,58.5391,57.3676,58.5831,0.8278,0.5432,0.2846,0.6735,0.5717,0.1018,0.9317,0.5603,0.3714,0.8301,0.63,0.2002,43643500.0,56.4889,56.6975,59.4499,58.3644,62.6,41.7241,44.8,45.15,43.93,44.45,33.4765,5645100,0.0,1.0,BA
2009-01-08,43729676.736,50.0,85.7143,37.4239,41.9115,46.3991,38.2381,42.566,46.8939,36.7012,40.9485,45.1957,37.4067,41.65,45.8933,70.0207,58.6807,58.6807,57.5027,58.7216,0.8082,0.6594,0.1488,0.6281,0.6692,-0.0411,0.8768,0.6455,0.2313,0.7506,0.708,0.0427,49288600.0,57.9102,55.8588,59.2882,57.4875,79.4178,65.7688,44.5,44.9,43.88,44.79,33.7326,5477000,0.0,1.0,BA
2009-01-07,39433990.4615,0.0,92.8571,37.4046,41.713,46.0214,38.2497,42.443,46.6363,36.7579,40.787,44.8161,37.4667,41.5035,45.5403,95.1364,58.8203,58.8203,57.6396,58.8645,0.7369,0.753,-0.0161,0.5865,0.7949,-0.2084,0.7991,0.7291,0.0699,0.6688,0.8031,-0.1343,43811600.0,57.8232,58.8654,60.5895,59.8276,88.0976,80.307,45.1,45.61,44.17,44.76,33.71,6586200,0.0,1.0,BA
2009-01-06,40623165.4615,7.1429,100.0,37.5032,41.6175,45.7318,38.3656,42.347,46.3284,36.8541,40.5805,44.3069,37.5579,41.266,44.9741,176.3477,58.9616,58.9616,57.775,59.0029,0.6383,0.8426,-0.2043,0.4525,0.8596,-0.4071,0.6587,0.7711,-0.1123,0.4935,0.8286,-0.3351,50397800.0,64.1842,65.2501,66.8369,67.2405,91.5153,92.1776,46.85,47.0,45.5,46.31,34.8774,7180300,0.0,1.0,BA
2009-01-05,40048741.4615,14.2857,100.0,37.682,41.2785,44.875,38.4383,41.9755,45.5127,36.6707,40.1195,43.5683,37.8463,40.8235,43.8007,237.3243,59.0888,59.0888,57.8983,59.125,0.3452,0.7602,-0.415,0.1333,0.7554,-0.622,0.3346,0.6397,-0.3051,0.0845,0.6267,-0.5423,43217500.0,63.8507,64.765,65.0771,64.0497,83.0764,91.8084,45.5,46.81,44.8,46.17,34.7719,6917400,0.0,1.0,BA
2009-01-02,37536451.9093,21.4286,100.0,38.008,40.9295,43.851,38.941,41.7015,44.462,37.0403,39.8045,42.5687,38.4518,40.5405,42.6292,273.4081,59.2186,59.2186,58.03,59.2619,-0.0196,0.5854,-0.605,-0.2566,0.5543,-0.8109,-0.0127,0.4523,-0.465,-0.3014,0.3975,-0.699,36300100.0,61.6728,61.4802,59.2879,56.1107,68.0918,90.5601,42.8,45.56,42.78,45.25,34.079,7010200,0.0,1.0,BA
2008-12-31,32089677.8086,28.5714,100.0,38.5422,40.6905,42.8388,39.3533,41.4785,43.6037,37.2097,39.623,42.0363,38.5968,40.412,42.2272,191.3083,59.359,59.359,58.1832,59.4274,-0.3912,0.3601,-0.7514,-0.6233,0.3262,-0.9495,-0.2501,0.328,-0.5781,-0.5147,0.2836,-0.7983,29289900.0,54.5407,53.3757,54.8878,51.6692,45.0601,66.8607,41.59,43.05,41.5,42.67,32.136,5443100,0.0,1.0,BA
2008-12-30,29315452.6473,35.7143,7.1429,38.6445,40.592,42.5395,39.3695,41.376,43.3825,37.253,39.5105,41.768,38.6247,40.3595,42.0943,28.3503,59.5267,59.5267,58.3509,59.6066,-0.5972,0.2442,-0.8414,-0.8266,0.2044,-1.031,-0.4192,0.2409,-0.6601,-0.6562,0.213,-0.8693,23846800.0,49.7631,46.2172,47.997,45.2487,28.6744,46.8547,40.08,41.34,39.81,41.25,31.0665,4549700,0.0,1.0,BA
2008-12-29,25301011.4708,42.8571,0.0,38.577,40.5235,42.47,39.3843,41.409,43.4337,37.2512,39.507,41.7629,38.6216,40.4375,42.2534,-60.9732,59.7104,59.7104,58.5373,59.8029,-0.7068,0.1956,-0.9024,-0.9001,0.182,-1.0821,-0.4569,0.2634,-0.7203,-0.6735,0.249,-0.9225,19297100.0,45.0005,42.425,46.6078,46.3855,23.4476,21.4649,40.38,40.55,39.5,39.99,30.1176,3876600,0.0,1.0,BA
2008-12-26,25559451.4708,0.0,7.1429,38.5225,40.6555,42.7885,39.4506,41.5216,43.5926,37.2268,39.587,41.9473,38.6336,40.477,42.3204,-41.7584,59.9086,59.9086,58.7286,59.9981,-0.7082,0.2431,-0.9513,-0.9003,0.2273,-1.1276,-0.4667,0.3195,-0.7862,-0.7164,0.2683,-0.9848,23173700.0,46.7648,42.923,47.598,43.6697,33.4866,17.7036,39.76,40.69,39.76,40.53,30.5243,2803400,0.0,1.0,BA
2008-12-24,23720662.2235,7.1429,14.2857,38.5438,40.693,42.8422,39.5162,41.5541,43.592,37.1786,39.55,41.9214,38.573,40.4565,42.34,-23.3986,60.1034,60.1034,58.9192,60.2015,-0.7546,0.2575,-1.0121,-0.9018,0.2827,-1.1844,-0.499,0.3671,-0.8661,-0.6976,0.3543,-1.0518,20370300.0,45.2515,43.2599,48.6312,45.3201,51.7821,31.1743,40.24,40.79,40.04,40.12,30.2155,1753500,0.0,1.0,BA
2008-12-23,25100082.2235,14.2857,21.4286,38.5499,40.696,42.8421,39.5174,41.5546,43.5917,37.1643,39.525,41.8858,38.5908,40.472,42.3532,-5.0474,60.3042,60.3042,59.109,60.4021,-0.7612,0.3153,-1.0765,-0.9007,0.3544,-1.2551,-0.5614,0.3965,-0.9578,-0.7123,0.4282,-1.1404,22123800.0,45.3391,45.62,47.8425,48.9333,66.0679,51.582,41.25,41.5,39.8299,40.15,30.2381,5270500,0.0,1.0,BA
2008-12-22,28350372.3396,21.4286,28.5714,38.5945,40.726,42.8575,39.5007,41.5421,43.5835,37.106,39.478,41.85,38.5575,40.412,42.2665,25.8064,60.5068,60.5068,59.3027,60.5946,-0.7615,0.3938,-1.1553,-0.9585,0.3852,-1.3437,-0.6115,0.4455,-1.0569,-0.8235,0.424,-1.2474,27394300.0,48.1359,45.8162,48.4012,46.5841,74.6459,72.5899,40.65,41.56,40.0,41.12,30.9686,5397200,0.0,1.0,BA
2008-12-19,25997746.6986,28.5714,35.7143,38.4693,40.649,42.8287,39.3013,41.4605,43.6197,36.5272,39.2865,42.0458,37.9155,40.2385,42.5615,76.8593,60.7016,60.7016,59.4967,60.795,-0.8496,0.4042,-1.2538,-1.0244,0.4156,-1.44,-0.6839,0.4845,-1.1683,-0.8924,0.4611,-1.3534,32791500.0,48.4795,48.4945,51.6974,48.9175,69.1657,74.0319,41.32,42.39,41.0,41.24,31.059,9903900,0.0,1.0,BA
2008-12-18,32481594.9,35.7143,42.8571,37.7938,40.4425,43.0912,39.0894,41.328,43.5665,36.2158,39.0725,41.9292,37.3573,40.0215,42.6857,58.597,60.8972,60.8972,59.6826,60.9908,-0.9619,0.3929,-1.3548,-1.1782,0.3657,-1.5439,-0.8681,0.4213,-1.2894,-1.0355,0.4332,-1.4687,22887600.0,47.9912,46.2445,50.7316,48.882,57.0047,77.3158,41.31,41.75,40.69,41.07,30.931,8652600,0.0,1.0,BA
2008-12-17,34930443.9566,42.8571,50.0,37.3367,40.263,43.1893,38.9587,41.247,43.5353,36.0717,38.9105,41.7494,37.3057,39.92,42.5343,28.6578,61.0965,61.0965,59.8735,61.1886,-1.074,0.3791,-1.453,-1.2921,0.3432,-1.6353,-1.0591,0.3357,-1.3948,-1.2022,0.3749,-1.577,14235000.0,47.8562,45.379,49.0848,48.3826,40.5758,56.1493,41.16,41.5,40.15,41.02,30.8933,7270600,0.0,1.0,BA
2008-12-16,32830048.4011,50.0,57.1429,37.27,40.19,43.11,38.9153,41.21,43.5046,36.0027,38.8055,41.6084,37.3198,39.892,42.4642,16.8513,61.2982,61.2982,60.0717,61.3899,-1.1963,0.3515,-1.5478,-1.3933,0.3278,-1.7211,-1.2324,0.2463,-1.4787,-1.3821,0.2886,-1.6707,21505600.0,49.9757,46.7777,42.6581,41.4804,37.9634,37.549,39.21,42.0,38.2,41.9,31.5561,11041400,0.0,1.0,BA
2008-12-15,22369774.7169,57.1429,64.2857,37.3023,40.154,43.0057,38.8752,41.25,43.6248,36.0389,38.9205,41.8022,37.3916,39.962,42.5324,-112.4086,61.4932,61.4932,60.2915,61.6128,-1.4246,0.2111,-1.6357,-1.5532,0.2499,-1.8031,-1.2372,0.303,-1.5402,-1.3931,0.3498,-1.7429,10464200.0,41.3081,39.4269,42.6581,42.5367,46.3347,28.0293,39.6,39.88,38.2,38.74,29.1762,8228000,0.0,1.0,BA
2008-12-12,25308346.1454,0.0,71.4286,37.4696,40.269,43.0684,38.9193,41.444,43.9686,36.0775,39.0505,42.0236,37.3694,40.0824,42.7954,-125.3412,61.7219,61.7219,60.5136,61.834,-1.3735,0.3149,-1.6884,-1.5187,0.3468,-1.8655,-1.2254,0.3906,-1.616,-1.4266,0.4037,-1.8303,18692200.0,42.2988,38.9095,42.6581,42.397,61.748,48.3119,39.56,39.74,38.2,39.2,29.5226,10337400,0.0,1.0,BA
2008-12-11,22220551.3402,7.1429,78.5714,37.4466,40.467,43.4874,39.0993,41.623,44.1467,36.1467,39.094,42.0414,37.3769,40.2059,43.035,21.4013,61.9482,61.9482,60.7378,62.0579,-1.3352,0.4319,-1.7672,-1.4384,0.5138,-1.9523,-1.1924,0.5213,-1.7137,-1.4446,0.4867,-1.9312,29029600.0,44.6096,44.652,47.1009,45.1762,68.6163,62.6631,40.65,42.01,40.02,40.27,30.3285,7691900,0.0,1.0,BA
2008-12-10,27979813.1493,14.2857,85.7143,37.4319,40.5795,43.7271,38.986,41.727,44.468,36.0048,39.193,42.3813,37.2162,40.3349,43.4537,101.3764,62.1661,62.1661,60.946,62.273,-1.3759,0.4993,-1.8751,-1.5461,0.5346,-2.0807,-1.3183,0.5257,-1.844,-1.5574,0.4955,-2.0529,36721500.0,47.8053,46.5635,49.5218,47.3996,65.6756,74.269,41.49,42.69,40.94,41.68,31.3904,5181000,0.0,1.0,BA
2008-12-09,28779167.435,21.4286,92.8571,37.2427,40.694,44.1453,38.6901,41.8675,45.0448,35.8119,39.2835,42.7552,36.7099,40.5354,44.3609,79.6874,62.372,62.372,61.1471,62.4819,-1.5513,0.4487,-2.0,-1.7303,0.484,-2.2144,-1.5534,0.422,-1.9754,-1.7644,0.4124,-2.1768,31540500.0,45.5981,45.771,48.7508,47.6068,53.2751,68.9169,41.57,42.44,40.65,40.82,30.7427,8306100,0.0,1.0,BA
2008-12-08,35507572.4629,28.5714,100.0,36.7699,40.96,45.1501,37.9199,42.161,46.4021,35.127,39.5306,43.9341,36.0008,40.8219,45.6431,148.6474,62.5886,62.5886,61.3531,62.6921,-1.665,0.4471,-2.1121,-1.9148,0.4206,-2.3354,-1.8015,0.2794,-2.0809,-2.011,0.2689,-2.2799,39846600.0,50.2564,49.1559,47.1748,44.1494,41.2816,53.8409,40.35,43.69,40.04,42.85,32.2715,13096400,0.0,1.0,BA
2008-12-05,28439104.5177,35.7143,0.0,36.3485,41.1465,45.9445,37.5801,42.3415,47.1029,34.7137,39.7961,44.8784,35.7074,41.1334,46.5595,-95.9475,62.787,62.787,61.5673,62.9166,-1.9927,0.2313,-2.2239,-2.2497,0.1908,-2.4405,-2.0297,0.121,-2.1507,-2.1723,0.1748,-2.3471,26750200.0,41.1218,34.2811,35.8911,36.6752,35.3434,37.0674,38.0,39.57,36.28,39.53,29.7712,10564600,0.0,1.0,BA
2008-12-04,18131394.4873,42.8571,7.1429,36.3278,41.456,46.5842,37.1785,42.8745,48.5704,34.8919,40.2496,45.6072,35.4725,41.6819,47.8914,-30.6727,63.0207,63.0207,61.8215,63.167,-2.0438,0.2379,-2.2818,-2.2249,0.2633,-2.4882,-1.9087,0.2722,-2.181,-2.1073,0.2835,-2.3908,16185600.0,40.0754,38.7817,40.6518,40.6282,41.5595,32.9366,39.84,41.33,38.5,39.19,29.5151,7244200,0.0,1.0,BA
2008-12-03,21843087.0668,50.0,0.0,35.8666,41.974,48.0814,36.3964,43.4375,50.4786,34.2704,40.7746,47.2787,34.5895,42.3149,50.0404,-1.7565,63.2602,63.2602,62.0558,63.4015,-2.0448,0.2964,-2.3412,-2.3402,0.2139,-2.554,-1.9526,0.2965,-2.2491,-2.1811,0.2806,-2.4617,23429800.0,42.7302,37.7906,42.1727,41.5088,55.1985,36.0261,40.23,41.1,39.15,40.47,30.4791,8007000,0.0,1.0,BA
2008-12-02,19009840.913,57.1429,0.0,34.742,42.6315,50.521,35.6419,44.115,52.588,33.1782,41.4531,49.7279,33.7471,43.0239,52.3008,-7.8432,63.4893,63.4893,62.2861,63.6343,-2.1467,0.2687,-2.4153,-2.4298,0.1777,-2.6075,-2.0463,0.2769,-2.3232,-2.2832,0.2487,-2.5319,31436800.0,43.2078,37.3814,42.4002,42.1836,73.7653,55.7158,40.54,41.0,39.2504,40.7,30.6523,6029400,0.0,1.0,BA
2008-12-01,15048168.2051,64.2857,0.0,34.2442,43.239,52.2338,35.5151,44.724,53.9329,32.8821,42.0315,51.181,33.6274,43.5919,53.5565,-8.5137,63.7183,63.7183,62.5176,63.8665,-2.2689,0.2136,-2.4825,-2.4987,0.1533,-2.6519,-2.1464,0.246,-2.3924,-2.4119,0.1822,-2.594,25407400.0,41.0256,39.8136,43.4619,44.5712,84.9616,73.8537,41.64,42.0,39.74,39.88,30.0347,7817500,0.0,1.0,BA
2008-11-28,21897128.3821,71.4286,7.1429,34.174,43.866,53.558,35.5266,45.2545,54.9824,32.9033,42.5085,52.1137,33.6678,44.0409,54.4141,36.8086,63.9579,63.9579,62.7465,64.0898,-2.3083,0.2276,-2.5359,-2.652,0.0382,-2.6902,-2.2928,0.1611,-2.4539,-2.653,-0.0135,-2.6396,33224900.0,46.6018,41.8399,46.4629,43.2979,84.8446,91.7265,41.17,42.8016,41.1,42.63,32.1058,2608200,0.0,1.0,BA
2008-11-26,19814992.4347,78.5714,0.0,34.1542,44.2695,54.3848,35.5654,45.7544,55.9434,32.949,42.8825,52.8161,33.72,44.5964,55.4729,-28.5167,64.1722,64.1722,62.964,64.3202,-2.6051,-0.0123,-2.5928,-2.8908,-0.1911,-2.6998,-2.5847,-0.0905,-2.4942,-2.8744,-0.2382,-2.6362,30616700.0,43.0748,36.3556,40.6422,38.1926,70.6157,89.3047,39.35,41.34,39.02,41.28,31.0891,6256400,0.0,1.0,BA
2008-11-25,13882199.3312,85.7143,0.0,34.4036,44.6955,54.9874,35.908,46.3284,56.7488,33.2844,43.372,53.4597,34.3248,45.0694,55.8141,-46.9445,64.4023,64.4023,63.2047,64.5711,-2.8086,-0.2189,-2.5897,-3.0048,-0.3528,-2.652,-2.708,-0.2364,-2.4715,-2.9298,-0.3532,-2.5767,24360300.0,40.0804,34.2278,41.6946,40.4208,47.2306,73.5025,40.55,40.8,39.54,40.18,30.2607,9618700,0.0,1.0,BA
2008-11-24,13729521.5535,92.8571,0.0,34.9029,45.132,55.3611,36.5786,46.7409,56.9032,33.6433,43.5765,53.5098,34.81,45.3644,55.9188,-51.1813,64.6457,64.6457,63.4425,64.8126,-2.9154,-0.3804,-2.535,-3.0515,-0.4877,-2.5638,-2.8788,-0.4664,-2.4124,-3.0801,-0.5918,-2.4884,33979000.0,41.1212,35.1381,39.8879,39.0449,26.1759,49.0398,40.05,41.2506,38.89,40.75,30.69,9682300,0.0,1.0,BA
2008-11-21,8153762.5473,100.0,7.1429,35.0979,45.2125,55.3271,37.1319,46.9849,56.8378,34.0234,43.745,53.4667,35.378,45.6469,55.9158,-88.6507,64.8859,64.8859,63.6893,65.0614,-3.0674,-0.6275,-2.4399,-3.1126,-0.6707,-2.4419,-2.9889,-0.6931,-2.2958,-3.1763,-0.8359,-2.3404,24296700.0,38.0552,30.0666,31.6598,30.4888,16.306,19.1494,37.18,39.9273,36.17,39.58,29.8088,13259700,0.0,1.0,BA
2008-11-20,-2654597.7305,100.0,14.2857,35.7159,45.4955,55.2751,38.0447,47.3505,56.6563,34.8852,44.024,53.1629,36.2791,45.9129,55.5467,-108.6509,65.1402,65.1402,63.9659,65.3416,-3.0977,-0.8147,-2.283,-3.0107,-0.7364,-2.2742,-2.8089,-0.6864,-2.1226,-2.9606,-0.8291,-2.1315,11037000.0,31.0129,29.3405,32.495,29.8517,18.7157,10.3384,36.98,39.74,36.72,37.11,27.9486,13406300,0.0,1.0,BA
2008-11-19,7289147.9649,100.0,21.4286,36.9715,45.966,54.9605,39.0683,47.7039,56.3394,35.7978,44.3285,52.8592,37.3958,46.2239,55.0521,-116.0772,65.4219,65.4219,64.2397,65.6267,-2.8397,-0.7604,-2.0794,-2.8176,-0.7275,-2.0901,-2.5944,-0.6434,-1.951,-2.6219,-0.6977,-1.9242,24443300.0,31.5112,29.9416,33.5869,33.0906,26.2028,19.4301,39.28,40.13,37.45,37.48,28.2272,10614300,0.0,1.0,BA
2008-11-18,17665814.3828,100.0,28.5714,37.9869,46.2375,54.4881,39.9146,47.9424,55.9701,36.5211,44.546,52.571,38.1668,46.4678,54.7689,-120.3358,65.7028,65.7028,64.5089,65.8915,-2.5069,-0.6177,-1.8893,-2.57,-0.6617,-1.9083,-2.3571,-0.567,-1.7901,-2.3856,-0.6358,-1.7497,35057600.0,34.3962,30.8908,34.471,35.1215,27.7153,26.3784,40.6,40.76,38.05,39.56,29.7937,12209200,0.0,1.0,BA
2008-11-17,16269190.0286,85.7143,35.7143,38.9184,46.5795,54.2406,40.9636,48.2889,55.6142,37.4639,44.92,52.3762,38.899,46.7538,54.6087,-104.9402,65.9655,65.9655,64.7748,66.1457,-2.2574,-0.5226,-1.7348,-2.2807,-0.5379,-1.7428,-2.0811,-0.4327,-1.6484,-2.1836,-0.5929,-1.5908,47266800.0,36.8351,34.146,38.2927,35.1366,25.9203,32.7998,40.61,42.8,40.5,41.18,31.0138,7042600,0.0,1.0,BA
2008-11-14,19147470.0286,92.8571,42.8571,39.6063,46.856,54.1057,41.5636,48.4874,55.4111,37.8789,45.081,52.2832,39.5583,46.9603,54.3623,-116.7399,66.2146,66.2146,65.0188,66.4023,-2.0711,-0.4669,-1.6042,-2.0859,-0.4776,-1.6083,-1.948,-0.4078,-1.5402,-1.8952,-0.4526,-1.4426,40224200.0,36.4736,35.7941,38.7816,37.2249,18.0105,23.9676,42.0087,43.76,40.8,41.04,30.9084,8908900,0.0,1.0,BA
2008-11-13,26611683.5421,100.0,50.0,40.1953,47.0315,53.8677,42.0123,48.6404,55.2684,38.2124,45.2015,52.1906,39.8698,47.0574,54.2449,-123.4913,66.4676,66.4676,65.2622,66.6475,-1.7888,-0.3013,-1.4875,-1.9048,-0.4158,-1.489,-1.7803,-0.342,-1.4383,-1.6419,-0.3124,-1.3294,49133100.0,39.6654,34.4475,34.2893,37.2561,13.8123,20.9936,42.03,43.32,39.07,43.16,32.505,13997600,0.0,1.0,BA
2008-11-12,13668020.4833,7.1429,57.1429,40.4261,47.113,53.7999,42.3297,48.7244,55.1191,38.41,45.2475,52.0851,39.9812,47.0879,54.1946,-112.7647,66.7019,66.7019,65.5255,66.8949,-1.6184,-0.2063,-1.4122,-1.6011,-0.2161,-1.385,-1.3642,-0.0115,-1.3527,-1.2968,-0.0455,-1.2513,35135500.0,38.1481,35.663,38.7627,38.9709,9.6699,9.0704,43.23,44.09,42.0,42.52,32.023,7739500,0.0,1.0,BA
2008-11-11,17556286.0335,14.2857,64.2857,40.3901,47.1035,53.8169,42.5744,48.7939,55.0134,38.3405,45.2245,52.1086,40.1204,47.1354,54.1504,-94.9623,66.9449,66.9449,65.7619,67.1327,-1.3123,0.0483,-1.3606,-1.2685,0.0624,-1.331,-1.1117,0.2382,-1.3499,-0.9597,0.2802,-1.2399,42875000.0,40.2791,37.9392,40.0031,42.3987,10.3336,11.3729,45.5,45.5,42.75,43.97,33.115,7928100,0.0,1.0,BA
2008-11-10,18449999.1244,21.4286,71.4286,40.5312,47.1585,53.7858,42.9553,48.9924,55.0295,38.4353,45.2675,52.0997,40.2902,47.2919,54.2936,-32.1886,67.1758,67.1758,65.9932,67.3501,-1.05,0.3227,-1.3727,-0.9692,0.3774,-1.3466,-0.8495,0.56,-1.4094,-0.7467,0.5633,-1.31,50803100.0,43.669,43.0207,45.0767,45.3348,17.9859,8.5663,47.3,48.31,45.5908,46.14,34.7493,5304200,0.0,1.0,BA
2008-11-07,21611763.1225,28.5714,78.5714,40.5944,47.2055,53.8166,42.8671,48.9424,55.0177,38.178,45.113,52.048,39.9182,47.1054,54.2926,-38.0284,67.3872,67.3872,66.1982,67.5516,-0.9209,0.5324,-1.4533,-0.8591,0.5818,-1.4409,-0.7917,0.7577,-1.5494,-0.6471,0.8037,-1.4508,56107300.0,44.3721,40.3544,44.5228,43.8916,36.859,11.0615,46.58,47.3,45.35,46.58,35.0807,7150800,0.0,1.0,BA
2008-11-06,19741553.8917,35.7143,85.7143,39.9491,46.9665,53.9839,42.4118,48.7899,55.168,37.5636,44.8455,52.1274,38.9781,46.7829,54.5877,-20.8972,67.5963,67.5963,66.4077,67.7624,-0.7876,0.7988,-1.5864,-0.6033,0.983,-1.5864,-0.682,1.0569,-1.7389,-0.4373,1.2144,-1.6517,48956500.0,42.6976,46.1748,44.5228,47.7797,63.8149,34.33,48.97,50.23,45.35,45.72,34.433,13721300,0.0,1.0,BA
2008-11-05,31382164.9573,0.0,92.8571,39.8142,46.901,53.9878,42.3808,48.7254,55.0699,37.5181,44.7985,52.0789,38.9693,46.7259,54.4825,53.9488,67.8162,67.8162,66.6194,67.9513,-0.5184,1.2677,-1.7861,-0.5664,1.2657,-1.8321,-0.532,1.4711,-2.0031,-0.4066,1.5488,-1.9553,62677800.0,48.7684,51.7583,51.2809,54.3873,82.7722,65.1853,52.5,52.59,49.0,49.55,37.3175,10002100,0.4,1.0,BA
2008-11-04,38319554.6509,7.1429,100.0,39.8148,46.8085,53.8022,42.4702,48.5959,54.7216,37.5959,44.7075,51.8191,39.1799,46.5214,53.8629,135.2319,67.9998,67.9998,66.7965,68.1066,-0.5573,1.5458,-2.103,-0.7513,1.3973,-2.1486,-0.7044,1.6665,-2.3709,-0.7208,1.6217,-2.3425,72679900.0,56.7272,57.3823,59.8831,58.4484,88.7971,91.9293,54.41,54.65,52.72,53.62,40.0815,9284500,0.0,1.0,BA
2008-11-03,38944935.4799,14.2857,100.0,40.2145,46.5915,52.9685,42.7214,48.4914,54.2614,38.1213,44.507,50.8927,39.5395,46.3904,53.2412,139.0474,68.1443,68.1443,66.9379,68.2442,-1.0132,1.4763,-2.4895,-1.1861,1.3118,-2.4979,-1.293,1.4945,-2.7875,-1.3058,1.4421,-2.748,63395400.0,55.45,54.0757,56.4157,54.2828,86.1152,91.2019,51.9,53.18,50.82,52.85,39.5059,8412300,0.0,1.0,BA
2008-10-31,32885227.8528,21.4286,85.7143,40.4124,46.5135,52.6146,42.7412,48.4824,54.2236,38.4443,44.36,50.2757,39.5538,46.3839,53.214,158.4733,68.298,68.298,67.0999,68.4085,-1.5019,1.3567,-2.8586,-1.5742,1.2517,-2.8258,-1.832,1.3291,-3.1611,-1.778,1.3305,-3.1085,54983100.0,54.7575,52.756,53.3831,52.0043,75.8335,83.2601,50.62,52.61,49.28,52.42,39.1845,8419400,0.0,1.0,BA
2008-10-30,25426600.2252,28.5714,92.8571,40.1861,46.584,52.9819,42.1952,48.6719,55.1486,37.6829,44.584,51.4851,39.1672,46.5529,53.9386,188.8907,68.4576,68.4576,67.279,68.5873,-2.0601,1.1377,-3.1977,-1.9886,1.1502,-3.1387,-2.3366,1.1568,-3.4934,-2.2245,1.2166,-3.4411,46563700.0,51.9855,53.2294,51.9726,55.3248,66.6474,83.8835,52.28,52.8,48.58,50.7,37.8987,9559100,0.0,1.0,BA
2008-10-29,25381296.4337,35.7143,100.0,39.8541,46.728,53.6019,41.6597,48.8804,56.101,37.1058,44.822,52.5382,38.5735,46.7554,54.9373,224.6484,68.6361,68.6361,67.4669,68.7512,-2.5674,0.9148,-3.4821,-2.5079,0.9184,-3.4263,-2.8753,0.9073,-3.7826,-2.9311,0.8142,-3.7452,37004600.0,50.5123,53.2762,52.4568,49.0045,55.2595,60.3569,48.81,52.82,48.81,49.8,37.226,12835700,0.0,1.0,BA
2008-10-28,31879169.501,42.8571,0.0,39.0398,47.069,55.0982,41.0524,49.1394,57.2263,36.3081,45.15,53.9919,37.9071,47.1529,56.3987,125.678,68.8254,68.8254,67.6545,68.9516,-3.0859,0.6249,-3.7108,-3.1363,0.5196,-3.6559,-3.5445,0.4649,-4.0094,-3.4369,0.5118,-3.9488,24168900.0,49.0776,44.7913,40.9509,44.0014,54.7864,55.7019,46.45,49.05,43.63,48.91,36.5607,14396800,0.0,1.0,BA
2008-10-27,18226115.6265,50.0,0.0,38.314,47.491,56.668,40.6731,49.5694,58.4657,35.8397,45.7495,55.6593,37.5893,47.6449,57.7005,-64.5348,69.0255,69.0255,67.8959,69.1777,-3.6123,0.2548,-3.8671,-3.5088,0.277,-3.7858,-3.8196,0.306,-4.1256,-3.7923,0.2844,-4.0767,9772100.0,36.4957,36.4976,37.2195,42.3318,58.5862,49.7198,45.7,46.13,42.26,42.36,31.6645,9236200,0.0,1.0,BA
