,aroon_down,aroon_up,aroon_bandwidth,bbands_lower,bbands_upper,bbandwidth_100,cci,macd_hist,obv,rsi,sma_100,sma_20,stoch,today_value,crudeoil_open,dollar_open,fedfund_open,gold_open,treasury_3_month,treasury_10_year,tomorrow_value
2019-08-12,80.0,56.0,-24.0,261.9022,281.2848,7.136621458171873,-70.9568,-1.0978,82164423.0,40.2086,266.4448,271.5935,66.7401,262.0352,51.8,96.935,98.86,1502.9,2.0,1.65,266.0961
2019-08-09,84.0,60.0,-24.0,262.8533,281.4957,6.849429318323358,-46.035,-1.091,84812072.0,44.8573,266.3985,272.1745,49.5006,265.1453,51.11,96.965,98.905,1512.4,2.0,1.74,262.0352
2019-08-08,88.0,64.0,-24.0,263.3608,281.8292,6.7750325574570445,-46.2623,-1.3063,87428358.0,47.9387,266.3301,272.595,32.6916,267.0073,50.98,96.99,98.895,1504.9,2.02,1.72,265.1453
2019-08-07,92.0,68.0,-24.0,263.6822,282.0258,6.722862776429878,-134.3538,-1.7337,83809544.0,36.8898,266.2421,272.85400000000004,19.4326,261.8966,52.15,96.945,98.9,1480.0,2.02,1.71,267.0073
2019-08-06,96.0,72.0,-24.0,265.0186,281.6684,6.09116368232646,-176.3003,-1.7516,79548327.0,36.4529,266.1964,273.3435,17.5382,261.7183,53.08,96.62,98.98,1473.9,2.05,1.73,261.8966
2019-08-05,100.0,76.0,-24.0,266.5671,280.9899,5.268054284759393,-314.8973,-1.628,75181561.0,27.7887,266.1399,273.7785,21.5551,258.3903,53.53,97.435,98.785,1446.3,2.05,1.75,261.7183
2019-08-02,100.0,80.0,-20.0,270.1651,278.5639,3.061183207011109,-242.8474,-0.9716,82535570.0,39.6302,266.1179,274.3645,35.604,266.2447,53.55,97.64,98.72,1451.2,2.06,1.86,258.3903
2019-08-01,4.0,84.0,80.0,271.2715,277.9735,2.44044096896649,-143.0505,-0.6755,87845926.0,43.9748,265.9991,274.6225,54.8266,268.2058,55.9,97.96,98.495,1419.2,2.07,1.9,266.2447
2019-07-31,8.0,88.0,80.0,271.938,277.66,2.082249207602661,-101.4839,-0.3767,94766895.0,49.8431,265.8514,274.79900000000004,71.3512,270.4739,56.59,97.33,98.57,1437.6,2.08,2.02,268.2058
2019-07-30,12.0,92.0,80.0,271.7721,277.7409,2.172396285438192,47.3369,-0.1327,99676935.0,60.0064,265.644,274.7565,81.9966,273.574,55.74,97.37,98.58,1433.4,2.08,2.06,270.4739
2019-07-29,16.0,96.0,80.0,271.2843,277.7517,2.3559110877975415,112.9462,-0.0834,101427996.0,62.5411,265.4104,274.518,85.5901,274.2377,55.05,97.23,98.585,1425.8,2.12,2.06,273.574
2019-07-26,20.0,100.0,80.0,270.3228,277.9402,2.778739400616139,141.3845,-0.0987,104353858.0,64.42699999999999,265.1906,274.1315,83.7384,274.7329,55.25,97.05,98.575,1422.3,2.12,2.08,274.2377
2019-07-25,24.0,96.0,72.0,269.1959,278.0961,3.252450245938177,66.1744,-0.1989,102556897.0,60.0159,264.9822,273.646,70.2031,272.7817,55.05,96.99,98.615,1433.0,2.1,2.08,274.7329
2019-07-24,28.0,100.0,72.0,268.3059,278.2571,3.6413734555760167,115.8481,-0.1751,104431113.0,65.1572,264.7965,273.2815,50.8323,274.1188,55.61,97.0,98.595,1424.9,2.1,2.05,272.7817
2019-07-23,0.0,76.0,76.0,267.7206,278.0044,3.768857941270781,58.5973,-0.2942,102761228.0,62.3389,264.6072,272.8625,32.1481,272.8609,54.72,96.515,98.615,1431.7,2.06,2.08,274.1188
2019-07-22,0.0,80.0,80.0,267.59,277.692,3.7052387571935372,-32.2508,-0.3651,101008231.0,57.6277,264.413,272.641,28.4279,270.9989,55.29,96.37,98.59,1434.9,2.09,2.05,272.8609
2019-07-19,4.0,84.0,80.0,267.4734,277.5886,3.711577765465198,-5.2447,-0.2923,99703240.0,55.8264,264.2436,272.531,35.339,270.3452,54.63,95.995,98.63,1455.1,2.06,2.05,270.9989
2019-07-18,0.0,88.0,88.0,267.4047,277.5353,3.718060703930713,18.9809,-0.1216,102022785.0,61.208,264.0821,272.47,56.5156,271.8011,55.29,96.345,98.595,1434.8,2.05,2.04,270.3452
2019-07-17,4.0,92.0,88.0,267.039,277.381,3.7992726204033596,36.7775,-0.0272,98558081.0,58.6927,263.9078,272.21,75.7807,270.8107,55.85,96.52,98.54,1414.9,2.14,2.06,271.8011
2019-07-16,8.0,96.0,88.0,266.5846,277.3444,3.956325182146929,89.3599,0.1888,100316209.0,66.0947,263.7397,271.9645,87.9951,272.6529,57.29,96.18,98.565,1422.6,2.15,2.13,270.8107
2019-07-15,0.0,100.0,100.0,265.722,277.265,4.251667166985584,119.2177,0.2894,101880409.0,70.0649,263.5377,271.4935,85.2278,273.5443,58.12,96.055,98.545,1424.0,2.16,2.09,272.6529
2019-07-12,0.0,100.0,100.0,265.0746,276.8564,4.348081213291002,131.8037,0.2958,100414065.0,69.9345,263.336,270.9655,75.5437,273.475,58.26,96.14,98.51,1412.3,2.14,2.12,273.5443
2019-07-11,0.0,96.0,96.0,264.6919,276.2301,4.266123396718942,116.2766,0.2514,97481711.0,67.39,263.1291,270.461,70.0091,272.1379,58.38,96.08,98.57,1427.1,2.17,2.13,273.475
2019-07-10,0.0,100.0,100.0,264.0556,275.8744,4.377900838997631,126.997,0.2609,95232262.0,66.3113,262.9313,269.965,72.6882,271.5931,56.94,96.63,98.485,1406.2,2.2,2.07,272.1379
2019-07-09,0.0,88.0,88.0,263.6216,275.4214,4.378055182981694,64.7433,0.275,92378642.0,63.7397,262.7112,269.5215,82.9386,270.3353,56.1,96.605,98.51,1404.0,2.26,2.07,271.5931
2019-07-08,4.0,92.0,88.0,263.2013,275.0867,4.416000356686385,74.4185,0.3697,89845717.0,63.0383,262.5094,269.144,89.3432,269.9985,56.15,96.435,98.525,1407.2,2.26,2.05,270.3353
2019-07-05,8.0,96.0,88.0,262.6223,274.8207,4.539420924637587,111.0317,0.4914,92977562.0,67.9567,262.3034,268.7215,85.1846,271.3554,56.09,95.975,98.645,1429.6,2.23,2.04,269.9985
2019-07-03,12.0,100.0,88.0,261.7391,274.4609,4.745169712793723,144.7647,0.473,96340097.0,69.2382,262.0515,268.1,67.7745,271.7021,55.1,95.845,98.645,1428.5,2.21,1.96,271.3554
2019-07-02,16.0,72.0,56.0,260.725,274.028,4.975381157281959,99.6577,0.3384,94004299.0,65.646,261.7948,267.3765,43.6755,269.632,56.67,96.005,98.625,1393.7,2.2,1.98,271.7021
2019-07-01,20.0,76.0,56.0,259.1482,274.1488,5.6256082445616675,104.3299,0.2799,90962645.0,64.1778,261.5558,266.6485,22.7187,268.8496,56.55,95.43,98.575,1411.0,2.21,2.03,269.632
2019-06-28,24.0,80.0,56.0,256.188,275.177,7.147252829975641,27.6982,0.2164,86457045.0,59.5211,261.3493,265.6825,17.6547,266.5814,57.05,95.34,98.63,1418.7,2.12,2.0,268.8496
2019-06-27,28.0,84.0,56.0,254.0093,275.7277,8.199691545049724,-9.7378,0.3041,83573774.0,56.096,261.1688,264.8685,29.7549,265.1155,56.89,95.4,98.625,1417.6,2.14,2.01,266.5814
2019-06-26,32.0,88.0,56.0,252.9095,275.6905,8.619371925841836,28.324,0.544,85628354.0,57.4689,260.992,264.3,54.1556,264.1934,56.78,95.43,98.66,1427.2,2.15,2.05,265.1155
2019-06-25,36.0,92.0,56.0,251.8233,275.5237,8.988540752104415,54.4664,0.8113,88617075.0,58.2335,260.793,263.6735,74.281,264.4495,55.73,95.095,98.69,1423.4,2.12,2.0,264.1934
2019-06-24,40.0,96.0,56.0,251.1745,275.0705,9.081701488850245,116.1632,1.1212,90904157.0,66.7319,260.5893,263.1225,85.3967,267.0903,55.92,95.255,98.63,1403.9,2.13,2.02,264.4495
2019-06-21,44.0,100.0,56.0,251.099,274.009,8.725824020963316,140.5451,1.2296,94422527.0,67.9341,260.3383,262.55400000000003,82.139,267.4352,55.55,95.635,98.62,1391.2,2.11,2.07,267.0903
2019-06-20,48.0,100.0,52.0,251.1637,272.7273,8.232094080638914,124.9798,1.249,96648519.0,68.9894,260.0455,261.9455,70.8445,267.7505,53.65,96.3,98.68,1364.5,2.14,2.01,267.4352
2019-06-19,52.0,100.0,48.0,251.6643,271.2847,7.503752756004885,92.5386,1.1322,93360429.0,65.0334,259.7525,261.4745,58.7458,265.2772,53.22,96.74,98.52,1350.4,2.18,2.03,267.7505
2019-06-18,56.0,100.0,44.0,251.9812,270.3488,7.032948519135405,96.679,1.1004,91675943.0,63.8212,259.5035,261.165,54.1815,264.5776,51.55,96.75,98.525,1343.9,2.22,2.06,265.2772
2019-06-17,60.0,84.0,24.0,252.2374,269.3236,6.551946943885754,74.1915,1.028,89335246.0,58.8805,259.241,260.7805,59.6441,261.9665,52.53,96.54,98.555,1345.5,2.23,2.09,264.5776
2019-06-14,64.0,88.0,24.0,252.3483,268.8877,6.346223207913498,79.488,1.0983,87552633.0,58.4028,259.0026,260.618,68.2101,261.73,52.57,96.53,98.58,1346.5,2.2,2.09,261.9665
2019-06-13,68.0,92.0,24.0,252.4269,268.6681,6.233489095078629,97.9476,1.1487,88755989.0,59.4721,258.763,260.5475,77.539,262.1241,51.6,96.46,98.51,1337.8,2.19,2.1,261.73
2019-06-12,72.0,96.0,24.0,252.5848,268.0892,5.955511510081166,102.5957,1.1019,86942304.0,57.3321,258.552,260.337,84.3488,260.9614,52.62,96.135,98.455,1330.6,2.24,2.13,262.1241
2019-06-11,76.0,0.0,-76.0,252.6364,267.5806,5.745371642987444,130.4429,1.0692,88654580.0,58.5485,258.3203,260.1085,90.5465,261.4541,53.49,96.195,98.455,1331.8,2.27,2.15,260.9614
2019-06-10,80.0,0.0,-80.0,252.6234,266.8626,5.482034164539558,145.7156,0.8945,90549111.0,58.6641,258.0657,259.743,94.5102,261.5033,53.66,96.06,98.45,1341.2,2.29,2.15,261.4541
2019-06-07,84.0,4.0,-80.0,252.709,266.69,5.383529810415498,123.6854,0.5576,87702968.0,56.6955,257.8053,259.6995,87.7092,260.2815,52.45,96.45,98.505,1339.7,2.28,2.09,261.5033
2019-06-06,88.0,0.0,-88.0,252.7661,266.5469,5.307319477848619,58.856,0.1247,85825542.0,52.25100000000001,257.5296,259.6565,68.5518,257.7097,51.35,96.765,98.555,1336.1,2.33,2.12,260.2815
2019-06-05,92.0,4.0,-88.0,252.6675,266.9015,5.47915676262441,4.4547,-0.2837,83547702.0,49.1106,257.2931,259.7845,41.2445,256.0445,52.29,96.5,98.54,1330.2,2.35,2.12,257.7097
2019-06-04,96.0,8.0,-88.0,252.6001,267.4459,5.709418013021923,-53.9224,-0.7119,80901180.0,44.7589,257.0746,260.023,23.2138,253.8964,52.57,96.615,98.62,1329.7,2.35,2.12,256.0445
2019-06-03,100.0,12.0,-88.0,252.2964,268.8806,6.364133490157858,-157.0457,-1.0871,77364887.0,30.762,256.868,260.5885,16.1122,248.4277,52.09,97.105,98.51,1312.5,2.35,2.07,253.8964
2019-05-31,100.0,16.0,-84.0,253.1721,269.7979,6.358223225041599,-171.7386,-1.0058,81190501.0,31.7721,256.706,261.485,16.7145,249.1667,55.05,97.515,98.35,1293.2,2.35,2.14,248.4277
2019-05-30,96.0,20.0,-76.0,254.5113,269.9227,5.877345862396418,-131.28,-0.8485,84889283.0,36.921,256.5138,262.217,17.548,252.5465,57.28,97.475,98.245,1285.1,2.38,2.22,249.1667
2019-05-29,100.0,24.0,-76.0,255.2028,270.4052,5.784691252796755,-189.6814,-0.8596,81912091.0,34.893,256.2699,262.80400000000003,22.8265,251.8469,56.88,97.285,98.26,1278.9,2.37,2.25,252.5465
2019-05-28,60.0,28.0,-32.0,256.0634,270.9866,5.662916231856564,-112.1318,-0.7199,86505653.0,37.6986,255.959,263.525,31.136,253.5909,57.91,97.065,98.2,1283.5,2.37,2.26,251.8469
2019-05-24,64.0,32.0,-32.0,256.7671,271.5309,5.589193977641386,-78.4291,-0.607,89071732.0,41.8078,255.6853,264.149,40.2582,255.8868,57.25,97.205,98.205,1283.2,2.35,2.32,253.5909
2019-05-23,68.0,36.0,-32.0,257.2044,272.0746,5.61904024153611,-126.5818,-0.6059,87238679.0,40.6476,255.3865,264.6395,47.602,255.4434,59.0,97.46,98.12,1273.3,2.37,2.31,255.8868
2019-05-22,72.0,40.0,-32.0,257.9307,272.2513,5.402144923818618,-24.5651,-0.5025,91051880.0,46.5238,255.0717,265.091,53.787,258.4684,60.55,97.335,98.075,1274.4,2.38,2.39,255.4434
2019-05-21,76.0,44.0,-32.0,258.2172,272.5708,5.4084116445737385,-19.0575,-0.605,94473382.0,48.036,254.7291,265.394,61.202,259.1779,61.45,97.29,98.11,1277.7,2.39,2.43,258.4684
2019-05-20,80.0,48.0,-32.0,258.4416,272.9334,5.454453069865918,-75.2486,-0.79,91712569.0,42.7301,254.3583,265.6875,62.8078,257.0003,61.7,97.275,98.125,1277.6,2.39,2.41,259.1779
2019-05-17,84.0,52.0,-32.0,259.0775,272.8755,5.187676354865938,-34.1267,-0.7951,94475192.0,46.2846,253.9008,265.9765,54.0232,258.764,61.27,97.16,98.125,1287.2,2.39,2.39,257.0003
2019-05-16,88.0,56.0,-32.0,259.4386,272.8874,5.052843558270686,-21.5295,-0.923,97194705.0,49.7172,253.4863,266.163,42.0773,260.3406,61.5,96.845,98.17,1297.7,2.4,2.4,258.764
2019-05-15,92.0,60.0,-32.0,259.5775,272.9115,5.008178572702911,-89.4306,-1.2195,93973192.0,43.9246,253.1007,266.2445,32.6134,257.9758,59.83,96.82,98.125,1298.0,2.42,2.37,260.3406
2019-05-14,96.0,64.0,-32.0,260.1296,272.8274,4.765037329465615,-118.1513,-1.3563,91528786.0,39.792,252.7768,266.4785,32.6147,256.4583,59.47,96.62,98.135,1300.8,2.41,2.42,257.9758
2019-05-13,100.0,68.0,-32.0,261.1017,272.4583,4.256915810780424,-191.8347,-1.3188,86826139.0,33.1364,252.5055,266.78,30.2303,254.2511,60.1,96.54,98.045,1288.3,2.41,2.4,256.4583
2019-05-10,100.0,72.0,-28.0,263.1733,271.2317,3.015840046406754,-136.6163,-0.9403,92374356.0,47.1628,252.2575,267.2025,32.4648,260.6461,60.29,96.63,98.01,1285.0,2.43,2.47,254.2511
2019-05-09,100.0,76.0,-24.0,263.2039,271.2181,2.9992028771270705,-193.6021,-0.9427,89242320.0,42.91,252.0061,267.211,40.4493,259.4341,60.27,96.83,98.01,1281.9,2.43,2.45,260.6461
2019-05-08,0.0,80.0,80.0,263.5175,271.0495,2.81798165618156,-155.1615,-0.7703,92337128.0,45.1313,251.812,267.2835,52.0993,260.2322,59.45,96.71,97.985,1285.6,2.43,2.49,259.4341
2019-05-07,0.0,84.0,84.0,263.4568,271.0832,2.8534440827627456,-168.8391,-0.5444,94999824.0,46.5683,251.6106,267.27,55.492,260.7446,60.02,96.7,97.985,1282.4,2.43,2.45,260.2322
2019-05-06,0.0,88.0,88.0,263.5652,271.0368,2.7952009158214985,-7.7828,-0.2253,99752362.0,61.9185,251.3906,267.301,52.4437,265.0408,58.84,96.8,97.975,1281.8,2.44,2.51,260.7446
2019-05-03,0.0,92.0,92.0,263.323,270.882,2.8299997192089275,96.8226,-0.1773,103719289.0,66.9474,251.1263,267.1025,54.5158,266.0951,59.85,97.015,97.905,1271.6,2.43,2.54,265.0408
2019-05-02,0.0,96.0,96.0,262.991,270.583,2.845715870713356,-12.547,-0.2315,101749973.0,59.7398,250.8484,266.78700000000003,68.8673,263.5923,61.42,96.85,97.96,1278.5,2.47,2.55,266.0951
2019-05-01,4.0,100.0,96.0,262.4663,270.6677,3.0766749072465966,71.2389,-0.0773,104759018.0,62.3753,250.6535,266.567,81.4457,264.1145,61.18,96.695,98.02,1285.2,2.43,2.52,263.5923
2019-04-30,0.0,96.0,96.0,261.9138,270.6782,3.29122480247545,105.7984,0.0828,107428374.0,73.5787,250.4596,266.296,87.6331,266.0557,61.8,97.025,97.975,1281.9,2.43,2.51,264.1145
2019-04-29,4.0,100.0,96.0,261.5951,270.2489,3.2542625281097424,148.0619,0.0924,105403823.0,73.1928,250.3256,265.922,85.1751,265.8882,60.84,97.22,97.97,1289.0,2.44,2.54,266.0557
2019-04-26,8.0,100.0,92.0,260.6387,270.1753,3.593198370804094,136.298,0.0789,103511287.0,72.4456,250.162,265.407,82.0422,265.5531,62.27,97.335,97.93,1277.0,2.42,2.51,265.8882
2019-04-25,12.0,96.0,84.0,259.4068,270.2452,4.092649513265327,117.3584,0.0477,101338672.0,69.5988,249.9851,264.826,76.1375,264.3412,62.97,97.235,97.945,1273.6,2.43,2.54,265.5531
2019-04-24,16.0,100.0,84.0,258.0657,270.4473,4.685447661646919,158.3865,0.0814,102576081.0,70.1459,249.8257,264.2565,66.1052,264.4397,62.85,96.75,97.9,1271.5,2.44,2.53,264.3412
2019-04-23,20.0,100.0,80.0,257.29900000000004,270.185,4.88583539974671,164.4954,0.0809,103969452.0,72.9689,249.6077,263.742,59.9621,264.9619,62.64,96.45,97.865,1274.4,2.45,2.57,264.4397
2019-04-22,24.0,92.0,68.0,256.3356,269.8814,5.148370349114524,78.2763,-0.0178,101351129.0,67.7368,249.3767,263.1085,61.22,262.6956,62.34,96.515,97.865,1275.3,2.44,2.59,264.9619
2019-04-18,28.0,96.0,68.0,255.4428,269.7602,5.4521394584570135,76.5959,0.0235,100224384.0,67.0678,249.1308,262.6015,71.9415,262.4394,62.2,96.15,97.85,1273.5,2.42,2.57,262.6956
2019-04-17,32.0,100.0,68.0,255.3929,269.3191,5.308130936589975,92.9925,0.0771,97435320.0,65.8013,248.9032,262.356,79.7288,261.9467,62.49,96.23,97.83,1276.3,2.44,2.59,262.4394
2019-04-16,36.0,100.0,64.0,255.2133,268.9077,5.225663539526168,105.2685,0.1703,99307689.0,69.0047,248.6725,262.0605,82.538,262.5872,61.87,96.0,97.84,1288.7,2.43,2.6,261.9467
2019-04-15,0.0,96.0,96.0,255.2268,268.3312,5.005901924906134,95.3215,0.202,96859666.0,68.5896,248.4808,261.779,75.9615,262.4,62.06,95.95,97.84,1291.2,2.43,2.55,262.5872
2019-04-12,0.0,100.0,100.0,255.2789,267.7271,4.760251316428499,106.6134,0.2191,98444407.0,69.4073,248.3327,261.503,73.5285,262.5774,62.07,96.145,97.9,1293.3,2.44,2.56,262.4
2019-04-11,4.0,88.0,84.0,255.3498,266.9932,4.458143403855328,73.0093,0.1747,96541016.0,65.6232,248.1764,261.1715,74.249,260.8136,62.21,96.045,97.935,1308.5,2.43,2.51,262.5774
2019-04-10,8.0,92.0,84.0,255.1765,266.5565,4.362384591352291,76.8248,0.2369,98108720.0,65.8344,248.0123,260.8665,84.4117,260.8629,61.68,96.16,97.935,1305.0,2.43,2.48,260.8136
2019-04-09,12.0,96.0,84.0,255.0895,266.0375,4.2016629343710985,75.1254,0.2777,95117810.0,63.8691,247.8648,260.5635,90.0195,259.9662,61.65,96.11,97.89,1298.7,2.42,2.51,260.8629
2019-04-08,16.0,100.0,84.0,254.7417,265.6953,4.209385574046413,112.7974,0.3792,97134671.0,69.6321,247.7306,260.2185,93.1829,261.3555,61.42,96.39,97.92,1294.4,2.43,2.52,259.9662
2019-04-05,20.0,100.0,80.0,254.5013,265.0137,4.047005380017895,132.314,0.334,95414391.0,69.2113,247.6316,259.7575,92.2,261.1289,60.72,96.37,97.905,1293.7,2.44,2.5,261.3555
2019-04-04,24.0,96.0,72.0,253.5108,264.7372,4.332443154628666,117.418,0.227,93909430.0,66.8565,247.5587,259.124,93.7502,259.8775,60.77,96.17,97.92,1291.5,2.44,2.51,261.1289
2019-04-03,28.0,100.0,72.0,252.7543,264.4047,4.505538915497938,134.5971,0.1373,92170968.0,65.6463,247.5029,258.5795,90.4628,259.2567,61.13,96.25,97.945,1293.6,2.44,2.52,259.8775
2019-04-02,32.0,100.0,68.0,252.5244,263.8136,4.372794564800573,129.1572,0.0183,90233497.0,64.7157,247.4,258.16900000000004,78.9589,258.7739,60.72,96.395,97.95,1288.7,2.42,2.48,259.2567
2019-04-01,36.0,100.0,64.0,252.5678,263.1622,4.108506389001988,147.9234,-0.1511,88720871.0,64.55199999999999,247.2861,257.865,60.628,258.6852,60.31,96.26,97.985,1294.3,2.43,2.49,258.7739
2019-03-29,40.0,68.0,28.0,252.7231,262.4379,3.771558794241034,24.2596,-0.4274,85416791.0,58.6285,247.1589,257.5805,43.4334,255.739,59.25,96.22,98.025,1292.2,2.4,2.41,258.6852
2019-03-28,44.0,72.0,28.0,252.719,262.271,3.709586593914453,-41.8277,-0.5565,82585466.0,54.7285,247.0772,257.495,30.9415,254.1033,58.63,95.885,98.085,1312.6,2.43,2.39,255.739
2019-03-27,48.0,76.0,28.0,252.5927,262.2163,3.738706976762249,-36.2737,-0.5770000000000001,80868785.0,52.2084,246.9863,257.4045,27.5616,253.118,59.27,95.8,98.03,1315.4,2.44,2.39,254.1033
2019-03-26,52.0,80.0,28.0,252.5767,262.2113,3.7431330955655553,8.1083,-0.4915,83583146.0,55.661,246.8796,257.394,30.8259,254.3004,59.33,95.53,98.045,1321.5,2.46,2.41,253.118
2019-03-25,56.0,84.0,28.0,252.5169,262.1431,3.74079975129212,-38.0217,-0.4703,80405524.0,51.0245,246.7238,257.33,44.0578,252.4775,59.01,95.65,97.945,1313.3,2.46,2.43,254.3004
2019-03-22,60.0,88.0,28.0,252.5783,262.1577,3.7220633489788804,7.4493,-0.2447,83299117.0,51.648,246.5991,257.368,55.9566,252.7041,59.7,95.29,97.82,1309.3,2.46,2.44,252.4775
2019-03-21,64.0,92.0,28.0,252.591,262.16,3.7179140982727636,79.1206,0.0748,87616535.0,68.4245,246.516,257.3755,70.5377,257.6013,60.1,94.845,97.835,1312.7,2.49,2.54,252.7041
2019-03-20,68.0,96.0,28.0,252.5575,261.5585,3.501544398540398,88.3749,0.0336,84648236.0,65.2622,246.3395,257.058,80.8179,254.7056,59.6,95.47,97.755,1306.0,2.48,2.54,257.6013
2019-03-19,0.0,100.0,100.0,252.5411,261.1829,3.3643746447508844,136.0428,0.0796,88063823.0,69.2554,246.253,256.862,88.3902,255.6169,59.97,95.365,97.755,1303.7,2.46,2.61,254.7056
2019-03-18,0.0,100.0,100.0,252.6411,260.5389,3.0779843329825867,148.2272,0.0135,84002018.0,69.1044,246.1724,256.59,90.7568,255.5385,59.46,95.435,97.765,1302.0,2.44,2.6,255.6169
2019-03-15,4.0,100.0,96.0,252.7979,259.8021,2.7328131096371426,149.0265,-0.1227,82172013.0,67.3747,246.1031,256.3,89.7297,254.6272,59.6,96.195,97.745,1295.6,2.45,2.59,255.5385
2019-03-14,8.0,96.0,88.0,252.379,259.456,2.765344300409322,113.7656,-0.2728,79020758.0,64.9027,246.0451,255.9175,81.8093,253.3926,59.63,95.955,97.725,1309.5,2.45,2.63,254.6272
2019-03-13,12.0,100.0,88.0,252.0558,259.1962,2.793299586114077,134.2297,-0.3994,80578275.0,65.2306,246.0359,255.626,64.775,253.4807,59.17,96.46,97.735,1301.8,2.45,2.61,253.3926
2019-03-12,16.0,76.0,60.0,251.6776,258.9064,2.831581091456061,59.3599,-0.6164,78603997.0,61.7416,246.0249,255.292,40.1583,251.7659,58.88,96.49,97.685,1293.6,2.46,2.61,253.4807
2019-03-11,20.0,80.0,60.0,250.374,259.395,3.5392501309416566,-36.8927,-0.7734,76331753.0,59.7934,245.9777,254.8845,25.427,250.8742,58.56,96.78,97.715,1298.2,2.46,2.64,251.7659
2019-03-08,0.0,84.0,84.0,249.2894,259.7426,4.1070895346461445,-226.2928,-0.9095,74447534.0,50.2879,245.9535,254.516,23.8445,247.2682,58.43,97.06,97.71,1286.7,2.46,2.62,250.8742
2019-03-07,0.0,88.0,88.0,248.4963,260.1347,4.576362824916303,-197.8863,-0.7216,78969837.0,51.8659,245.9323,254.3155,38.1678,247.7679,58.61,96.285,97.66,1287.3,2.45,2.64,247.2682
2019-03-06,0.0,92.0,92.0,248.2228,260.2022,4.712356788120174,-31.8517,-0.4625,85411040.0,58.7463,245.9598,254.2125,48.2167,249.7767,58.23,96.325,97.64,1288.8,2.47,2.69,247.7679
2019-03-05,0.0,96.0,96.0,247.8926,260.1524,4.826265389876887,46.8244,-0.2706,87925891.0,65.1683,246.0521,254.0225,54.7304,251.3838,58.78,96.11,97.65,1287.8,2.46,2.72,249.7767
2019-03-04,4.0,100.0,96.0,247.4395,259.9505,4.931512248960353,64.8566,-0.1623,90401830.0,66.4013,246.1314,253.695,51.6589,251.6777,58.19,95.85,97.62,1294.4,2.46,2.72,251.3838
2019-03-01,8.0,84.0,76.0,246.7521,259.7759,5.142381072714624,91.4031,-0.0606,93786042.0,70.488,246.2084,253.264,54.5595,252.6478,59.4,95.645,97.685,1315.5,2.44,2.76,251.6777
2019-02-28,0.0,88.0,88.0,246.2315,259.3145,5.175790135813555,59.8694,-0.0491,90918988.0,67.1505,246.2905,252.773,60.7057,250.9232,58.69,95.535,97.72,1321.7,2.45,2.73,252.6478
2019-02-27,4.0,92.0,88.0,245.2761,259.2589,5.542846383303425,66.1472,0.0975,93126049.0,69.6437,246.4122,252.2675,70.5816,251.5111,58.62,95.425,97.74,1331.0,2.45,2.69,250.9232
2019-02-26,8.0,96.0,88.0,243.5754,259.5056,6.333055710710607,92.0015,0.2068,95262574.0,70.1678,246.5256,251.5405,79.5537,251.6385,57.71,95.79,97.725,1326.6,2.45,2.64,251.5111
2019-02-25,0.0,100.0,100.0,242.3105,259.3335,6.786884723030685,121.2561,0.2957,99892171.0,70.8919,246.638,250.822,83.9958,251.8247,58.74,95.835,97.705,1327.0,2.47,2.67,251.6385
2019-02-22,4.0,100.0,96.0,241.7217,258.6553,6.768336674147697,113.3573,0.3393,96950870.0,70.3232,246.7386,250.1885,89.2097,251.4524,58.96,95.99,97.67,1323.4,2.46,2.65,251.8247
2019-02-21,0.0,96.0,96.0,240.8715,258.0705,6.894188102023875,95.9358,0.3661,94831474.0,67.9844,246.8433,249.471,89.7952,249.9531,58.73,95.835,97.69,1338.3,2.45,2.69,251.4524
2019-02-20,0.0,100.0,100.0,240.0398,257.5962,7.055920391611537,136.1784,0.4822,96851779.0,71.1492,246.9559,248.818,90.8927,250.8644,58.42,95.85,97.69,1339.5,2.45,2.65,249.9531
2019-02-19,4.0,100.0,96.0,239.446,256.755,6.976608269632667,142.3021,0.4817,94695431.0,70.3357,247.0791,248.1005,88.8038,250.2863,58.86,96.18,97.675,1322.0,2.45,2.65,250.8644
2019-02-15,0.0,100.0,100.0,239.5066,255.6444,6.5183348109970485,145.9332,0.452,92186111.0,69.745,247.2115,247.5755,84.7932,249.8551,57.68,96.355,97.7,1312.7,2.43,2.66,250.2863
2019-02-14,4.0,96.0,92.0,239.2065,254.6135,6.239925478919437,100.0902,0.3646,89379552.0,65.7424,247.3573,246.91,76.3567,247.131,56.75,96.485,97.65,1307.5,2.43,2.66,249.8551
2019-02-13,0.0,100.0,100.0,238.4128,254.1752,6.399831096169612,132.589,0.4323,92627375.0,67.4105,247.5328,246.294,62.109,247.6797,56.38,96.0,97.685,1311.7,2.44,2.71,247.131
2019-02-12,0.0,100.0,100.0,237.7751,253.4719,6.390593733905752,108.3617,0.403,89058053.0,66.334,247.6812,245.6235,55.6744,246.935,55.62,96.37,97.7,1307.6,2.43,2.68,247.6797
2019-02-11,0.0,84.0,84.0,236.64,253.065,6.708120194811166,56.8387,0.3575,83077543.0,61.3055,247.8342,244.8525,59.2099,243.7797,55.26,95.895,97.745,1315.5,2.45,2.65,246.935
2019-02-08,0.0,88.0,88.0,235.7716,252.8444,6.988227974523962,43.8796,0.5418,80090948.0,61.0876,248.0049,244.308,76.2123,243.6523,55.25,95.83,97.74,1311.3,2.43,2.63,243.7797
