,aroon_Aroon Down,aroon_Aroon Up,bbands_close_Real Lower Band,bbands_close_Real Middle Band,bbands_close_Real Upper Band,cci_CCI,macd_close_MACD_Hist,obv_OBV,rsi_close_RSI,sma_close_100_SMA,sma_close_20_SMA,stoch_SlowD,stock_time_series_adjusted_adjusted_close,crudeoil_Open,dollar_Open,fedfund_Open,gold_Open,treasury_3 MO,treasury_10 YR
2013-10-03,0.0,60.0,76.1561,77.663,79.1699,-114.7788,-0.1508,35114528.0,45.4214,76.1767,77.663,53.1052,135.5287,94.72,80.15,99.725,1316.5,0.03,2.62
2013-10-02,4.0,64.0,75.9641,77.618,79.2719,-75.5424,-0.1073,38009948.0,51.7527,76.1572,77.618,42.0823,136.7463,94.39,80.365,99.74,1287.5,0.02,2.63
2013-10-01,8.0,68.0,75.7273,77.5395,79.3517,-65.0833,-0.1043,40517189.0,52.742,76.1309,77.5395,28.6011,136.9228,93.91,80.27,99.76,1328.2,0.02,2.66
2013-09-30,12.0,72.0,75.3647,77.4245,79.4843,-124.9178,-0.1067,38296293.0,47.2135,76.101,77.4245,17.8429,135.8816,93.2,80.605,99.755,1343.5,0.02,2.64
2013-09-27,16.0,76.0,74.9748,77.317,79.6592,-75.8948,-0.0475,41339864.0,51.2728,76.0792,77.317,12.608,136.6404,94.36,80.895,99.74,1323.7,0.02,2.64
2013-09-26,20.0,80.0,74.6854,77.2045,79.7236,-22.8346,0.0009,44151763.0,54.6193,76.0492,77.2045,14.1523,137.2228,94.45,80.863,99.745,1333.1,0.0,2.66
2013-09-25,24.0,84.0,74.3991,77.0695,79.7399,-22.6909,0.0379,42907251.0,51.8797,76.0121,77.0695,25.9032,136.6757,94.69,80.92,99.735,1323.5,0.02,2.63
2013-09-24,28.0,88.0,74.0996,76.9375,79.7754,9.5654,0.1187,44485212.0,54.3361,75.9758,76.9375,46.7899,137.1169,93.89,80.885,99.735,1321.5,0.02,2.67
2013-09-23,32.0,92.0,74.0157,76.8555,79.6953,26.5063,0.2059,47750057.0,56.0107,75.9301,76.8555,69.5838,137.4169,95.24,80.675,99.715,1327.0,0.02,2.72
2013-09-20,36.0,96.0,73.9671,76.777,79.5869,96.1869,0.3045,50551492.0,63.2511,75.8762,76.777,82.5524,137.9208,95.82,80.645,99.715,1366.2,0.01,2.75
2013-09-19,40.0,100.0,73.9483,76.652,79.3557,131.3226,0.3619,51774342.0,71.0242,75.8221,76.652,87.1139,139.0094,96.87,80.485,99.72,1365.0,0.01,2.76
2013-09-18,44.0,100.0,73.9694,76.46300000000002,78.9566,134.9139,0.3561,57702617.0,72.7652,75.7595,76.46300000000002,85.1696,139.2377,94.46,81.61,99.675,1309.5,0.01,2.69
2013-09-17,48.0,96.0,74.1475,76.28699999999998,78.4265,114.6485,0.3009,55720843.0,67.3994,75.6909,76.28699999999998,88.0094,137.5872,95.2,81.42,99.65,1313.6,0.01,2.86
2013-09-16,52.0,100.0,74.2026,76.143,78.0834,127.2014,0.2819,51017975.0,65.2342,75.6333,76.143,91.4906,137.0253,95.61,81.325,99.595,1333.5,0.02,2.88
2013-09-13,56.0,0.0,74.3043,76.039,77.7737,111.6529,0.2603,49629899.0,61.7714,75.5757,76.039,96.5592,136.2001,96.03,81.695,99.58,1322.7,0.01,2.9
2013-09-12,60.0,4.0,74.3805,75.9695,77.5585,132.2615,0.2524,48549915.0,60.5286,75.5226,75.9695,95.5567,135.9192,96.34,81.675,99.595,1366.1,0.01,2.92
2013-09-11,64.0,0.0,74.3931,75.9645,77.5359,166.5489,0.2366,50260874.0,62.7791,75.4635,75.9645,91.5174,136.2528,95.47,82.03,99.56,1364.2,0.02,2.93
2013-09-10,68.0,0.0,74.3684,75.972,77.5756,188.4163,0.1748,48645548.0,61.0818,75.3993,75.972,85.7589,135.8314,96.6,82.045,99.58,1387.1,0.02,2.96
2013-09-09,72.0,4.0,74.3569,75.9765,77.5961,147.0357,0.0894,46568297.0,56.6456,75.33,75.9765,80.4862,134.813,96.72,82.545,99.56,1391.1,0.02,2.9
2013-09-06,76.0,8.0,74.2878,76.015,77.7422,59.7823,0.0086,44197487.0,49.7707,75.2723,76.015,69.6456,133.4961,96.87,82.92,99.5,1366.7,0.02,2.94
2013-09-05,80.0,12.0,74.2128,76.102,77.9912,68.187,-0.0402,41978973.0,48.4552,75.2327,76.102,52.1775,133.2678,96.56,82.465,99.54,1391.2,0.02,2.98
2013-09-04,84.0,16.0,74.2006,76.182,78.1634,11.6249,-0.0973,43364552.0,48.6371,75.1844,76.182,33.2475,133.303,96.14,82.66,99.595,1411.6,0.02,2.9
2013-09-03,88.0,20.0,74.1811,76.2745,78.3679,-53.3282,-0.17800000000000002,41964009.0,42.2984,75.1525,76.2745,21.481,132.1968,96.01,82.575,99.65,1394.0,0.02,2.86
2013-08-30,92.0,24.0,74.2142,76.422,78.6298,-105.6681,-0.2239,39369980.0,37.2785,75.1285,76.422,20.8268,131.4242,96.25,82.28,99.66,1407.5,0.03,2.78
2013-08-29,96.0,28.0,74.367,76.594,78.821,-91.793,-0.2304,41110537.0,39.6828,75.1065,76.594,31.9264,132.0036,96.95,81.785,99.655,1418.2,0.02,2.75
2013-08-28,100.0,32.0,74.5148,76.7435,78.9722,-117.7515,-0.2527,39264356.0,38.34,75.0724,76.7435,51.8151,131.7929,97.53,81.46,99.68,1417.0,0.03,2.78
2013-08-27,100.0,36.0,74.7543,76.852,78.9497,-122.8834,-0.2534,37932511.0,35.5649,75.0369,76.852,62.6765,131.35399999999998,96.76,81.65,99.67,1404.8,0.05,2.72
2013-08-26,88.0,40.0,75.092,76.972,78.852,-35.4824,-0.2072,39539928.0,44.9594,74.9995,76.972,56.87600000000001,133.5488,95.74,81.7,99.66,1398.1,0.04,2.79
2013-08-23,92.0,44.0,75.1946,77.0292,78.8639,-43.4196,-0.2438,40948026.0,47.1814,74.9524,77.0292,34.5216,133.9702,95.97,81.845,99.635,1375.8,0.03,2.82
2013-08-22,96.0,48.0,75.275,77.0857,78.8965,-75.2385,-0.3073,40098282.0,44.5297,74.9001,77.0857,16.8902,133.5312,95.2,81.7,99.66,1366.3,0.03,2.9
2013-08-21,100.0,52.0,75.4005,77.1497,78.899,-119.585,-0.3593,38826643.0,36.7448,74.8575,77.1497,7.0846,132.3724,95.64,81.2,99.7,1370.4,0.04,2.87
2013-08-20,96.0,56.0,75.6878,77.2397,78.7917,-130.7343,-0.3481,39823527.0,39.8105,74.8179,77.2397,8.0533,133.0571,97.12,81.565,99.68,1365.2,0.04,2.82
2013-08-19,100.0,60.0,75.923,77.3247,78.7265,-192.532,-0.3452,37956796.0,35.9963,74.7766,77.3247,17.1818,132.5304,97.1,81.615,99.69,1376.0,0.06,2.88
2013-08-16,100.0,64.0,76.3114,77.4327,78.5541,-229.2074,-0.2868,39606898.0,39.7376,74.7366,77.4327,30.1242,133.3732,96.9,81.42,99.685,1365.0,0.05,2.84
2013-08-15,100.0,68.0,76.6148,77.5097,78.4047,-247.8182,-0.2254,40836878.0,41.5767,74.6922,77.5097,41.7274,133.7595,96.69,81.91,99.71,1335.4,0.05,2.77
2013-08-14,0.0,72.0,76.9071,77.5687,78.2304,-37.2452,-0.1389,42338401.0,53.354,74.6403,77.5687,42.7363,135.7436,95.9,82.0,99.705,1320.7,0.05,2.71
2013-08-13,0.0,76.0,76.8372,77.5492,78.2613,-4.4765,-0.1131,43331025.0,59.4421,74.579,77.5492,40.0921,136.5161,95.75,81.765,99.735,1335.6,0.06,2.71
2013-08-12,0.0,80.0,76.7091,77.4982,78.2874,-42.6632,-0.1165,39225336.0,56.2839,74.5117,77.4982,38.8892,135.9894,94.79,81.4,99.745,1313.8,0.06,2.61
2013-08-09,0.0,84.0,76.6605,77.4767,78.293,0.3485,-0.0912,39886426.0,57.674,74.4531,77.4767,45.5049,136.165,94.16,81.32,0.0,1311.5,0.05,2.57
2013-08-08,0.0,88.0,76.5604,77.4362,78.3121,23.5608,-0.0635,41123188.0,60.7385,74.3886,77.4362,60.9607,136.5513,94.14,81.61,99.735,1286.0,0.05,2.58
2013-08-07,4.0,92.0,76.4692,77.3837,78.2983,-28.4096,-0.0469,40125099.0,58.2079,74.3236,77.3837,78.7964,136.0772,94.76,81.945,99.73,1281.9,0.05,2.61
2013-08-06,8.0,96.0,76.1077,77.2912,78.4748,58.3767,0.0004,40987389.0,61.9135,74.2652,77.2912,86.4997,136.5513,94.86,82.11,99.73,1302.9,0.04,2.67
2013-08-05,0.0,100.0,75.82,77.1842,78.5485,153.4066,0.0375,41814722.0,69.0154,74.205,77.1842,80.0218,137.3765,95.03,82.22,99.735,1311.6,0.05,2.67
2013-08-02,4.0,100.0,75.4634,77.0252,78.5871,194.535,0.035,42450478.0,69.8064,74.1365,77.0252,62.9531,137.4643,95.87,82.605,99.7,1308.3,0.04,2.63
2013-08-01,0.0,100.0,75.0841,76.8443,78.6044,235.8029,0.0122,41333197.0,69.0149,74.0663,76.8443,53.1279,137.2536,95.66,82.175,99.755,1324.0,0.04,2.74
2013-07-31,0.0,76.0,74.5419,76.6282,78.7146,61.8344,-0.0235,40349560.0,61.7158,73.999,76.6282,49.4297,135.6031,94.17,82.17,99.755,1326.5,0.04,2.6
2013-07-30,0.0,80.0,74.0508,76.4557,78.8607,30.1285,0.0067,39097717.0,61.5368,73.9386,76.4557,48.7691,135.56799999999998,94.37,82.09,99.75,1327.4,0.04,2.63
2013-07-29,4.0,84.0,73.6674,76.2897,78.9121,31.0094,0.0458,38203770.0,61.495,73.8755,76.2897,46.2972,135.5592,94.58,81.925,99.76,1333.9,0.03,2.61
2013-07-26,8.0,88.0,73.2155,76.0965,78.9775,41.3673,0.0942,40057995.0,64.4201,73.8111,76.0965,48.7879,135.9543,94.76,82.135,99.75,1334.6,0.03,2.58
2013-07-25,12.0,92.0,72.9372,75.915,78.8928,50.7684,0.1304,38304303.0,63.7077,73.7432,75.915,62.6139,135.7787,94.17,82.6,99.725,1321.1,0.02,2.61
2013-07-24,16.0,96.0,72.6056,75.714,78.8224,64.9389,0.1772,37675945.0,62.7377,73.6703,75.714,78.1164,135.5329,94.74,82.5,99.735,1345.9,0.03,2.61
2013-07-23,20.0,100.0,72.1813,75.486,78.7907,82.8595,0.2419,39255887.0,66.1377,73.5949,75.486,86.689,136.0421,94.79,82.485,99.73,1335.2,0.02,2.53
2013-07-22,24.0,100.0,71.69,75.2075,78.725,91.2491,0.2863,41325552.0,68.0263,73.5148,75.2075,84.5004,136.32299999999998,95.75,82.92,99.745,1297.0,0.04,2.5
2013-07-19,28.0,96.0,71.5506,74.9855,78.4204,89.5494,0.3088,40485438.0,67.2668,73.4339,74.9855,81.8001,136.0772,96.25,83.21,99.745,1283.3,0.03,2.5
2013-07-18,32.0,100.0,71.4212,74.759,78.0968,99.8541,0.3262,39750331.0,66.5286,73.3458,74.759,83.0117,135.8314,95.78,83.015,99.745,1274.5,0.03,2.56
2013-07-17,36.0,100.0,71.5154,74.6345,77.7536,94.6525,0.3351,38884936.0,64.1702,73.2545,74.6345,88.6676,135.0588,95.62,82.89,99.73,1290.9,0.03,2.52
2013-07-16,40.0,96.0,71.5853,74.5825,77.5797,99.6178,0.3612,37480175.0,63.1285,73.1807,74.5825,92.3811,134.7252,95.25,83.48,99.715,1283.0,0.03,2.55
2013-07-15,44.0,100.0,71.6573,74.51100000000002,77.3647,126.9999,0.3886,38877902.0,65.8416,73.1028,74.51100000000002,94.438,135.2344,95.54,83.445,99.695,1285.3,0.04,2.57
2013-07-12,48.0,100.0,71.7801,74.395,77.0099,139.7932,0.3681,37590147.0,64.4727,73.0253,74.395,93.059,134.7427,94.64,83.2,99.705,1286.1,0.04,2.61
2013-07-11,52.0,100.0,71.9014,74.316,76.7306,170.2107,0.3323,35647323.0,64.378,72.9593,74.316,93.2022,134.7076,94.55,83.29,99.69,1265.3,0.04,2.6
2013-07-10,56.0,40.0,72.0362,74.1845,76.3328,152.4596,0.2501,33050718.0,58.9419,72.8887,74.1845,88.2219,132.8289,93.97,84.915,99.67,1250.4,0.04,2.7
2013-07-09,60.0,44.0,72.0804,74.1355,76.1906,150.5654,0.2087,31507777.0,58.8328,72.8297,74.1355,81.0062,132.7938,94.02,85.1,99.665,1234.1,0.04,2.65
2013-07-08,64.0,0.0,72.0971,74.126,76.1549,108.2318,0.1298,29923867.0,55.7208,72.7699,74.126,70.6276,131.7929,94.2,85.0,99.64,1225.0,0.05,2.65
2013-07-05,68.0,0.0,72.0724,74.1465,76.2206,48.6211,0.0547,28250864.0,53.4869,72.7152,74.1465,67.1278,131.1082,92.56,84.375,99.68,1254.9,0.04,2.73
2013-07-03,72.0,4.0,72.0699,74.1345,76.1991,-8.7849,-0.0261,26998055.0,48.4047,72.6633,74.1345,70.4665,129.6684,92.64,84.105,99.705,1243.8,0.05,2.52
2013-07-02,76.0,0.0,72.0699,74.1345,76.1991,-6.0077,-0.0652,25971256.0,47.9539,72.6199,74.1345,75.0288,129.5455,91.44,83.45,99.71,1254.6,0.03,2.48
2013-07-01,80.0,4.0,72.1045,74.1955,76.2865,2.0627,-0.1111,28388748.0,48.5732,72.5734,74.1955,72.5596,129.7386,90.96,83.62,99.72,1235.8,0.04,2.5
2013-06-28,84.0,8.0,72.1295,74.2625,76.3955,-37.6091,-0.1823,25600043.0,45.2933,72.5267,74.2625,58.1613,128.7729,91.32,83.405,99.735,1201.4,0.04,2.52
2013-06-27,88.0,0.0,72.2343,74.3375,76.4407,-20.2994,-0.2213,27652928.0,47.6536,72.4849,74.3375,39.4223,129.5806,90.35,83.46,99.69,1225.3,0.06,2.49
2013-06-26,92.0,4.0,72.2451,74.445,76.6449,-66.2447,-0.3092,26141814.0,44.8088,72.4315,74.445,23.12,128.7202,89.64,83.08,99.655,1277.0,0.06,2.55
2013-06-25,96.0,8.0,72.3685,74.5605,76.7525,-124.7504,-0.3717,22720299.0,40.6525,72.3906,74.5605,19.1527,127.5263,90.16,82.87,99.665,1281.7,0.06,2.6
2013-06-24,100.0,12.0,72.6249,74.73899999999998,76.8531,-205.6338,-0.3703,19678844.0,35.9069,72.3499,74.73899999999998,28.7908,126.2621,88.11,83.115,99.695,1296.3,0.06,2.57
2013-06-21,100.0,16.0,73.2242,74.9265,76.6288,-173.377,-0.2644,23406233.0,41.4166,72.318,74.9265,49.2376,127.8709,90.96,82.155,99.73,1277.6,0.05,2.52
2013-06-20,100.0,20.0,73.5133,75.0545,76.5957,-210.9474,-0.2065,20275444.0,39.8896,72.2759,75.0545,65.5674,127.4691,92.51,81.81,99.74,1351.2,0.05,2.41
2013-06-19,64.0,24.0,73.9415,75.2075,76.4735,47.7985,-0.0764,23647813.0,49.859,72.2333,75.2075,70.8929,130.7882,94.6,80.86,99.785,1367.3,0.05,2.33
2013-06-18,68.0,28.0,73.91,75.291,76.672,117.4284,-0.0594,25629691.0,56.8754,72.1725,75.291,62.2444,132.5525,94.11,80.81,99.78,1384.3,0.05,2.2
2013-06-17,72.0,32.0,73.8703,75.319,76.7677,45.0395,-0.1342,23563146.0,53.3768,72.0978,75.319,54.9571,131.5394,94.19,80.81,99.775,1390.1,0.05,2.19
2013-06-14,76.0,36.0,73.8473,75.376,76.9047,-26.2234,-0.1873,21466946.0,49.4363,72.0285,75.376,52.4491,130.4912,93.01,80.97,99.765,1384.8,0.05,2.14
2013-06-13,80.0,40.0,73.92399999999998,75.42699999999998,76.93,-46.5109,-0.1998,23812227.0,52.6012,71.9642,75.42699999999998,62.6296,131.2948,92.34,81.05,99.72,1387.4,0.05,2.19
2013-06-12,84.0,44.0,73.9496,75.4725,76.9954,-97.4101,-0.2552,21252024.0,44.9951,71.892,75.4725,69.8296,129.4256,92.43,81.31,99.715,1377.7,0.05,2.25
2013-06-11,88.0,48.0,74.1649,75.55,76.9351,-62.6034,-0.2192,23368795.0,48.9487,71.8285,75.55,65.5406,130.4388,91.43,81.965,99.725,1385.9,0.05,2.2
2013-06-10,92.0,52.0,74.1947,75.559,76.9233,4.8436,-0.2096,26374366.0,54.8949,71.7552,75.559,46.9737,131.7839,92.51,82.12,99.735,1383.0,0.05,2.22
2013-06-07,0.0,56.0,74.1326,75.53,76.9274,-29.8003,-0.2628,30056863.0,55.1373,71.67399999999998,75.53,29.583,131.8363,92.39,81.87,99.75,1412.7,0.04,2.17
2013-06-06,0.0,60.0,74.0314,75.4865,76.9416,-154.4642,-0.3372,27127585.0,47.7065,71.5923,75.4865,21.8774,130.0196,91.4,82.83,99.75,1401.8,0.05,2.08
2013-06-05,4.0,64.0,74.0983,75.506,76.9137,-188.7954,-0.3314,24782666.0,42.8003,71.5216,75.506,23.7253,129.0064,90.94,83.095,99.745,1398.8,0.05,2.1
2013-06-04,8.0,68.0,74.2461,75.535,76.8239,-121.172,-0.2459,27027234.0,51.7373,71.4564,75.535,25.3319,131.0153,90.74,83.015,99.735,1411.2,0.04,2.14
2013-06-03,0.0,72.0,74.0606,75.4875,76.9144,-140.4595,-0.218,29407148.0,53.8245,71.3748,75.4875,31.5774,131.4171,90.5,83.655,99.74,1388.8,0.05,2.13
2013-05-31,4.0,76.0,73.8173,75.417,77.0167,-95.7282,-0.1914,27402683.0,50.6924,71.2889,75.417,32.7492,130.7358,89.94,83.335,99.765,1412.9,0.04,2.16
2013-05-30,0.0,80.0,73.4582,75.3315,77.2048,22.7969,-0.1068,29032278.0,61.7646,71.209,75.3315,35.5185,132.6748,90.59,83.865,99.755,1392.9,0.04,2.13
2013-05-29,0.0,84.0,72.9357,75.158,77.3803,-15.0453,-0.0902,28142741.0,59.3112,71.1197,75.158,30.6777,132.0984,90.21,84.665,99.75,1380.9,0.05,2.13
2013-05-28,0.0,88.0,72.6573,75.03399999999998,77.4107,74.5147,-0.0372,29905071.0,66.2489,71.0309,75.03399999999998,34.3818,133.1115,92.03,84.15,99.805,1387.5,0.05,2.15
2013-05-24,0.0,92.0,72.3854,74.8695,77.3536,-2.4008,-0.0235,28771475.0,62.4518,70.9369,74.8695,43.3794,132.1682,90.96,84.23,99.805,1391.0,0.04,2.01
2013-05-23,0.0,96.0,72.0397,74.7085,77.3773,16.8911,0.0401,30141060.0,63.6838,70.8321,74.7085,63.3911,132.3429,90.98,84.71,99.805,1368.4,0.05,2.02
2013-05-22,4.0,100.0,71.7773,74.5505,77.3237,85.7384,0.1128,32410397.0,66.9974,70.7155,74.5505,77.0035,132.8146,92.25,84.105,99.815,1374.6,0.04,2.03
2013-05-21,8.0,100.0,71.5093,74.363,77.2167,111.9289,0.1768,34366495.0,73.7258,70.6033,74.363,85.6448,133.7055,93.46,84.2,99.815,1392.8,0.04,1.94
2013-05-20,12.0,100.0,71.3388,74.149,76.9592,130.435,0.1977,33404162.0,73.2365,70.4866,74.149,85.7508,133.5308,93.39,84.6,99.81,1362.1,0.05,1.97
2013-05-17,16.0,100.0,71.0724,73.902,76.7316,132.2939,0.2105,33404162.0,73.2365,70.374,73.902,87.8556,133.5308,93.05,84.275,99.825,1387.2,0.04,1.95
2013-05-16,20.0,96.0,70.8241,73.639,76.4539,117.3263,0.2002,32082744.0,69.7371,70.268,73.639,88.84200000000001,132.273,90.99,84.04,99.815,1395.0,0.03,1.87
2013-05-15,24.0,100.0,70.4018,73.3745,76.3472,139.5983,0.2277,33436015.0,74.1111,70.1754,73.3745,87.3707,132.8844,90.0,83.95,99.815,1424.8,0.04,1.94
2013-05-14,28.0,100.0,70.2499,73.1215,75.9931,123.0537,0.2052,32021934.0,72.1159,70.0752,73.1215,86.2148,132.1333,92.08,83.52,99.82,1431.5,0.05,1.96
2013-05-13,32.0,100.0,70.2838,72.943,75.6022,93.9126,0.1848,31295999.0,67.8948,69.9842,72.943,85.9854,130.7533,91.9,83.6,99.825,1450.0,0.05,1.92
2013-05-10,36.0,96.0,70.1267,72.75399999999998,75.3813,103.7154,0.2072,33713228.0,68.0158,69.8944,72.75399999999998,90.936,130.7707,91.32,83.05,99.835,1458.1,0.04,1.9
2013-05-09,40.0,100.0,70.2041,72.6475,75.0909,120.0259,0.2149,32370953.0,66.5775,69.7967,72.6475,92.2416,130.3165,92.57,82.16,99.84,1472.9,0.04,1.81
2013-05-08,44.0,100.0,70.2837,72.562,74.8403,147.1063,0.227,33165974.0,69.0161,69.7037,72.562,92.2286,130.7009,92.42,82.55,99.84,1452.6,0.04,1.81
2013-05-07,48.0,100.0,70.4224,72.4535,74.4846,141.6058,0.1969,32576245.0,67.0281,69.6125,72.4535,82.6671,130.0196,91.78,82.61,99.84,1470.6,0.04,1.82
2013-05-06,52.0,100.0,70.4857,72.3205,74.1553,139.91,0.165,31792493.0,64.9961,69.5247,72.3205,76.9593,129.3558,93.01,82.385,99.84,1471.0,0.04,1.8
2013-05-03,56.0,100.0,70.5097,72.1935,73.8773,153.5756,0.1324,30393046.0,63.7402,69.4365,72.1935,71.3144,128.954,90.76,82.385,99.855,1468.2,0.05,1.78
2013-05-02,60.0,100.0,70.4803,72.056,73.6317,95.8278,0.0868,29441376.0,59.7135,69.3501,72.056,78.1709,127.7486,89.03,81.88,99.845,1459.1,0.05,1.66
2013-05-01,64.0,96.0,70.4438,71.967,73.4902,64.7775,0.0718,28632057.0,55.3789,69.2687,71.967,81.594,126.6132,88.0,81.93,99.85,1476.9,0.06,1.66
2013-04-30,68.0,100.0,70.3445,71.8965,73.4485,96.916,0.103,29556695.0,61.6311,69.1919,71.8965,85.7257,127.7661,91.45,82.44,99.855,1476.0,0.05,1.7
2013-04-29,72.0,52.0,70.3856,71.829,73.2724,92.8886,0.0721,28584074.0,60.1762,69.1069,71.829,86.8182,127.3643,90.24,82.64,99.85,1467.9,0.05,1.7
2013-04-26,76.0,56.0,70.3923,71.7555,73.1187,61.1957,0.0357,27546114.0,57.0887,69.0256,71.7555,87.29899999999998,126.5433,90.92,82.905,99.845,1467.3,0.05,1.7
2013-04-25,80.0,60.0,70.3885,71.7155,73.0425,94.9227,0.0184,28065603.0,58.523,68.9512,71.7155,82.1487,126.8228,89.6,83.1,99.84,1430.3,0.05,1.74
2013-04-24,84.0,64.0,70.3934,71.6595,72.9256,70.6653,-0.0311,27464767.0,56.4931,68.8758,71.6595,64.3678,126.2638,88.16,83.33,99.835,1412.5,0.06,1.73
2013-04-23,88.0,68.0,70.387,71.6215,72.85600000000002,49.5434,-0.0789,23913286.0,56.3691,68.8007,71.6215,42.8835,126.2289,86.81,83.045,99.84,1425.4,0.05,1.74
2013-04-22,92.0,72.0,70.3307,71.558,72.7853,-27.463,-0.1506,22163281.0,51.4939,68.721,71.558,27.6597,124.9013,86.37,83.0,99.835,1408.3,0.05,1.72
2013-04-19,96.0,76.0,70.3049,71.5425,72.7801,-74.3401,-0.1794,21107481.0,49.2781,68.652,71.5425,22.362,124.3423,87.0,82.8,99.84,1393.0,0.05,1.73
2013-04-18,100.0,80.0,70.2843,71.53399999999998,72.7837,-134.0419,-0.1827,19644681.0,43.6785,68.587,71.53399999999998,30.4646,123.0321,85.8,82.89,99.84,1376.1,0.05,1.72
2013-04-17,68.0,84.0,70.4496,71.592,72.7344,-94.6976,-0.1018,27578383.0,47.4393,68.5214,71.592,42.32100000000001,124.0453,87.68,82.045,99.84,1371.4,0.06,1.73
2013-04-16,72.0,88.0,70.4626,71.5965,72.7304,19.9583,-0.0296,29103414.0,55.5571,68.4486,71.5965,65.0364,125.897,87.56,82.66,99.84,1355.0,0.06,1.75
